order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
336,Home,4069.0,6.4,COD,685,15,2,137.8,8,1,2.0,1
337,Apparel,567.0,42.6,Prepaid_Card,44,2,0,251.6,4,0,1.0,0
338,Footwear,2561.0,4.0,COD,416,13,4,495.3,7,0,1.0,0
339,Apparel,1707.0,4.9,COD,76,4,0,441.9,6,1,5.0,0
340,Beauty,1608.0,27.8,Prepaid_UPI,56,4,0,194.5,10,0,1.0,0
341,Apparel,1207.0,14.6,Prepaid_UPI,627,12,0,192.1,5,0,3.0,0
342,Beauty,2373.0,25.1,Wallet,46,3,0,130.7,5,1,2.0,0
343,Footwear,907.0,28.5,Prepaid_UPI,107,3,1,197.1,5,1,1.0,0
344,Home,7076.0,48.7,Prepaid_Card,28,0,0,271.7,5,0,2.0,0
345,Footwear,3701.0,28.5,COD,826,19,4,265.2,4,0,2.0,1
346,Footwear,2179.0,12.7,Prepaid_Card,168,4,1,288.1,3,0,3.0,0
347,Beauty,509.0,32.1,Wallet,974,25,4,286.4,6,0,4.0,0
348,Apparel,681.0,9.5,Prepaid_UPI,346,8,1,149.2,3,0,5.0,0
349,Home,7398.0,35.7,Prepaid_Card,357,6,2,394.0,1,0,4.0,1
350,Apparel,821.0,23.0,Prepaid_UPI,470,8,1,434.6,2,1,1.0,1
351,Home,7031.0,28.0,Prepaid_UPI,166,4,0,248.7,8,1,1.0,0
352,Apparel,1306.0,0.0,Wallet,1109,22,2,874.0,4,0,2.0,1
353,Home,3855.0,0.0,Prepaid_UPI,305,5,0,307.2,6,1,3.0,0
354,Home,5070.0,0.0,Prepaid_Card,330,7,1,106.0,3,1,2.0,0
355,Electronics,10619.0,48.2,COD,43,0,0,203.3,6,1,3.0,1
356,Electronics,19963.0,4.8,Prepaid_Card,1570,36,3,195.3,5,1,4.0,1
357,Footwear,4254.0,33.0,COD,161,2,0,66.1,9,1,1.0,0
358,Footwear,1453.0,12.4,Wallet,75,0,0,209.2,7,0,5.0,0
359,Electronics,41565.0,18.4,Prepaid_Card,283,3,0,384.9,6,0,4.0,0
360,Home,7955.0,21.3,Prepaid_Card,503,11,2,423.6,3,0,3.0,0
361,Beauty,272.0,46.7,COD,69,0,0,614.2,2,1,2.0,1
362,Apparel,1356.0,30.8,Prepaid_Card,756,14,3,319.6,4,1,5.0,0
363,Apparel,709.0,27.8,Prepaid_Card,315,11,1,366.0,5,1,2.0,0
364,Apparel,1519.0,41.5,COD,989,24,0,166.1,4,1,5.0,0
365,Home,7919.0,12.5,Prepaid_UPI,35,1,0,340.8,6,0,5.0,0
366,Electronics,40483.0,38.0,COD,504,12,0,302.6,5,1,2.0,1
367,Footwear,4199.0,35.5,Prepaid_Card,156,3,0,196.6,4,1,1.0,0
368,Home,1943.0,35.3,COD,1071,21,1,627.9,8,1,1.0,0
369,Electronics,24954.0,19.7,Prepaid_Card,273,8,1,105.4,5,0,4.0,0
370,Footwear,1439.0,15.4,Prepaid_UPI,293,8,0,253.0,2,0,5.0,1
371,Footwear,4098.0,9.0,Prepaid_UPI,318,3,1,495.4,7,1,5.0,1
372,Apparel,744.0,9.9,COD,482,11,1,137.8,5,1,,0
373,Electronics,7943.0,8.2,Wallet,452,11,3,177.0,4,1,5.0,1
374,Apparel,422.0,27.5,Prepaid_UPI,337,7,1,375.8,2,1,4.0,0
375,Apparel,728.0,18.6,COD,118,7,1,375.9,7,1,2.0,1
376,Apparel,742.0,28.5,COD,516,15,2,224.3,8,1,3.0,0
377,Beauty,332.0,29.3,COD,110,2,0,288.0,3,0,2.0,0
378,Electronics,39207.0,6.1,Prepaid_UPI,787,17,2,251.6,5,0,2.0,0
379,Electronics,35364.0,5.7,COD,338,7,1,400.3,5,0,,0
380,Footwear,1518.0,18.6,Prepaid_Card,56,0,0,409.9,1,1,2.0,0
381,Home,6331.0,10.4,Prepaid_UPI,732,14,4,523.1,4,0,5.0,0
382,Beauty,1142.0,8.8,Prepaid_UPI,671,16,3,520.8,1,0,,0
383,Footwear,3602.0,47.4,Prepaid_Card,88,6,1,294.5,4,1,4.0,1
384,Electronics,15348.0,0.0,Prepaid_UPI,215,8,2,120.0,9,0,4.0,1
385,Electronics,25932.0,52.3,COD,410,11,3,154.6,1,0,1.0,1
386,Beauty,1047.0,26.3,Prepaid_UPI,894,15,0,169.9,9,0,1.0,0
387,Home,1745.0,36.8,COD,625,10,0,228.7,8,0,3.0,1
388,Beauty,1526.0,35.0,COD,2500,58,13,262.9,4,1,4.0,1
389,Apparel,1751.0,31.3,Wallet,172,7,2,134.3,6,0,4.0,0
390,Footwear,3512.0,46.9,COD,907,21,3,61.5,4,1,4.0,0
391,Home,3043.0,5.8,COD,93,1,0,328.2,4,1,5.0,1
392,Apparel,1334.0,19.7,Prepaid_Card,189,7,0,241.8,5,0,,0
393,Home,6181.0,9.2,COD,153,5,2,650.7,3,1,4.0,0
394,Home,720.0,0.0,COD,31,3,0,165.7,6,1,4.0,0
395,Apparel,529.0,12.1,Prepaid_Card,225,1,0,590.1,5,0,4.0,0
396,Electronics,17679.0,50.1,Prepaid_UPI,588,14,2,141.1,2,0,5.0,0
397,Footwear,1394.0,19.4,Prepaid_UPI,348,11,1,234.9,6,1,5.0,0
398,Apparel,1074.0,51.8,COD,466,11,0,250.2,6,1,1.0,0
399,Electronics,5306.0,53.3,Prepaid_Card,633,16,1,87.7,7,0,1.0,0
400,Electronics,27130.0,66.9,Prepaid_UPI,141,3,0,281.1,3,0,5.0,0
401,Apparel,1609.0,50.6,COD,563,13,5,153.7,7,1,5.0,0
402,Beauty,2011.0,57.4,COD,763,20,4,456.9,9,0,4.0,1
403,Footwear,3102.0,26.9,COD,1075,23,2,370.6,5,0,4.0,0
404,Apparel,1113.0,25.4,Prepaid_Card,96,1,0,306.5,5,0,3.0,0
405,Beauty,2347.0,26.4,COD,772,16,4,176.4,6,1,4.0,0
406,Footwear,3405.0,22.0,Prepaid_UPI,1039,23,4,112.7,1,0,2.0,0
407,Apparel,1350.0,24.2,Wallet,367,5,0,573.1,1,0,4.0,0
408,Footwear,1327.0,33.3,COD,325,9,1,547.0,3,0,1.0,1
409,Apparel,1568.0,15.0,Prepaid_Card,86,2,1,173.3,4,1,3.0,0
410,Beauty,1541.0,1.3,COD,484,12,0,407.2,5,0,1.0,0
411,Home,5562.0,27.5,COD,521,7,2,136.5,5,0,2.0,0
412,Home,6315.0,11.6,Prepaid_UPI,184,6,1,155.0,1,0,2.0,0
413,Apparel,2047.0,13.2,Prepaid_Card,595,16,1,241.9,7,1,4.0,0
414,Footwear,4296.0,19.9,Wallet,264,7,0,314.3,5,0,3.0,0
415,Apparel,1534.0,16.4,Prepaid_Card,276,6,1,107.6,5,1,3.0,0
416,Apparel,2139.0,38.7,COD,336,9,2,62.8,6,0,,1
417,Apparel,2041.0,19.5,Prepaid_Card,157,6,1,149.9,3,1,4.0,1
418,Footwear,510.0,39.4,COD,715,17,2,227.3,4,0,2.0,0
419,Apparel,1548.0,25.1,Prepaid_UPI,49,2,0,103.0,2,0,2.0,0
420,Beauty,569.0,20.7,Prepaid_UPI,232,8,0,184.9,1,0,2.0,0
421,Home,2573.0,24.4,COD,194,6,2,188.6,4,1,1.0,0
422,Apparel,936.0,2.6,Prepaid_Card,929,19,6,722.9,8,0,1.0,1
423,Apparel,1270.0,27.1,Prepaid_UPI,814,21,2,319.4,3,1,5.0,0
424,Apparel,420.0,34.7,Prepaid_UPI,17,0,0,273.6,1,1,5.0,0
425,Home,2116.0,36.9,COD,81,2,0,203.7,6,0,3.0,0
426,Footwear,616.0,1.7,COD,889,20,4,521.2,3,0,1.0,0
427,Apparel,1571.0,0.0,COD,110,4,0,112.0,5,1,5.0,0
428,Footwear,4057.0,13.9,COD,44,4,1,351.6,6,0,3.0,0
429,Apparel,2196.0,42.8,Prepaid_Card,83,2,0,539.0,3,1,2.0,1
430,Footwear,2294.0,25.3,COD,826,22,5,390.2,5,0,2.0,1
431,Beauty,761.0,10.4,COD,72,2,1,159.8,4,1,2.0,1
432,Footwear,3912.0,0.2,Prepaid_Card,291,9,1,104.4,1,0,3.0,0
433,Home,1171.0,11.7,COD,62,2,0,401.6,3,1,,0
434,Footwear,4397.0,10.7,Wallet,197,3,0,356.3,3,0,1.0,0
435,Apparel,1687.0,36.0,Prepaid_Card,845,23,1,444.3,1,1,2.0,0
436,Apparel,1307.0,37.2,COD,881,18,4,374.2,3,0,5.0,0
437,Apparel,574.0,6.3,Prepaid_Card,70,0,0,464.4,6,1,5.0,0
438,Electronics,1997.0,33.3,COD,70,0,0,203.0,5,0,,0
439,Footwear,2678.0,31.8,Prepaid_UPI,192,7,1,254.7,1,0,4.0,0
440,Home,3487.0,4.3,Prepaid_Card,207,8,0,118.1,2,0,2.0,1
441,Footwear,3871.0,20.7,Prepaid_Card,411,10,2,101.6,5,1,2.0,0
442,Apparel,1556.0,27.1,Wallet,303,5,1,303.4,4,1,2.0,0
443,Footwear,2228.0,24.4,Prepaid_UPI,1,0,0,171.5,4,0,5.0,0
444,Apparel,807.0,0.0,Prepaid_UPI,1349,29,2,549.3,6,0,5.0,0
445,Apparel,1265.0,24.0,COD,148,1,0,353.7,5,0,5.0,0
446,Home,1555.0,31.5,COD,88,1,0,267.6,3,1,2.0,0
447,Beauty,1717.0,45.7,Prepaid_UPI,67,3,0,85.7,3,1,4.0,1
448,Home,4964.0,12.0,Prepaid_Card,271,5,1,131.7,4,1,3.0,0
449,Apparel,1858.0,13.8,Prepaid_UPI,163,4,0,156.1,1,0,5.0,0
450,Home,3761.0,18.9,Prepaid_UPI,95,0,0,195.1,5,0,5.0,0
451,Apparel,902.0,26.4,COD,722,19,1,417.4,2,0,5.0,1
452,Footwear,3846.0,23.5,COD,166,3,0,97.7,7,1,,1
453,Home,5621.0,31.1,Prepaid_Card,32,2,0,716.7,1,1,2.0,0
454,Apparel,1672.0,5.1,COD,635,14,3,382.5,5,1,5.0,0
455,Apparel,1351.0,28.0,Prepaid_UPI,229,6,0,120.7,1,1,2.0,0
456,Apparel,1977.0,10.9,Prepaid_UPI,186,2,0,527.5,3,1,1.0,1
457,Beauty,685.0,19.8,Prepaid_Card,355,6,0,350.0,5,1,4.0,0
458,Electronics,18794.0,47.6,Prepaid_UPI,13,0,0,167.7,7,1,3.0,0
459,Footwear,3685.0,1.0,Prepaid_Card,14,0,0,386.1,6,0,4.0,0
460,Home,1324.0,17.8,Prepaid_UPI,294,9,1,125.7,6,0,3.0,1
461,Home,6522.0,2.9,COD,521,12,4,256.3,6,1,3.0,0
462,Apparel,1035.0,24.3,Prepaid_UPI,12,0,0,333.0,6,0,4.0,0
463,Beauty,445.0,37.7,Prepaid_UPI,107,3,0,129.4,3,1,4.0,0
464,Apparel,542.0,24.5,COD,826,18,3,275.2,4,1,3.0,0
465,Home,6791.0,20.2,Prepaid_Card,808,17,1,313.2,6,1,3.0,0
466,Home,6295.0,41.9,Prepaid_UPI,405,9,0,192.8,7,1,3.0,0
467,Home,2518.0,27.0,COD,439,11,0,158.2,4,1,1.0,0
468,Beauty,423.0,34.3,Prepaid_UPI,1438,31,3,262.0,3,0,2.0,0
469,Apparel,845.0,32.7,Wallet,67,1,0,211.4,3,0,1.0,1
470,Electronics,10529.0,0.0,Prepaid_UPI,363,10,4,575.1,3,0,4.0,0
471,Electronics,33308.0,20.8,COD,335,8,2,336.4,5,0,4.0,0
472,Electronics,10642.0,5.8,Prepaid_Card,97,5,2,215.3,7,1,4.0,1
473,Apparel,789.0,9.6,Wallet,328,10,2,243.1,6,1,2.0,0
474,Apparel,458.0,44.1,Prepaid_Card,468,8,0,164.4,4,1,5.0,0
475,Apparel,1474.0,16.4,COD,80,2,0,455.6,9,0,,0
476,Apparel,1640.0,50.4,COD,70,1,0,353.5,4,1,,1
477,Electronics,29823.0,0.9,Prepaid_UPI,974,19,4,598.1,8,1,4.0,0
478,Home,4678.0,5.7,Prepaid_Card,106,1,0,274.5,2,0,5.0,0
479,Home,7739.0,33.4,COD,289,6,1,220.8,5,0,,0
480,Electronics,21906.0,16.9,COD,43,0,0,280.2,2,0,5.0,0
481,Electronics,38874.0,26.6,Prepaid_UPI,236,4,1,584.5,2,0,3.0,1
482,Apparel,1563.0,20.3,Prepaid_Card,438,10,0,190.2,3,1,1.0,0
483,Home,948.0,19.9,Prepaid_UPI,70,6,0,176.7,5,1,2.0,0
484,Apparel,1858.0,17.4,Prepaid_UPI,42,0,0,204.9,3,0,1.0,1
485,Apparel,1452.0,24.7,Wallet,479,13,1,162.5,1,0,4.0,0
486,Electronics,29824.0,31.6,Prepaid_UPI,600,13,1,291.7,4,0,5.0,0
487,Electronics,9094.0,46.2,COD,362,7,2,193.0,3,0,4.0,0
488,Apparel,1187.0,19.0,Prepaid_Card,968,17,5,510.1,1,1,3.0,0
489,Home,7080.0,16.1,COD,275,8,2,119.3,5,0,1.0,0
490,Home,1959.0,14.2,Wallet,417,6,1,358.3,6,0,2.0,0
491,Home,301.0,44.0,COD,118,4,1,473.1,6,1,2.0,1
492,Home,2283.0,32.4,Prepaid_UPI,84,5,1,116.6,8,1,3.0,1
493,Home,4054.0,0.0,Prepaid_UPI,576,10,1,326.7,2,0,5.0,0
494,Apparel,1878.0,0.0,COD,187,6,3,423.5,2,0,,1
495,Footwear,3073.0,9.5,Prepaid_UPI,52,1,0,83.6,4,0,1.0,0
496,Home,7377.0,25.5,COD,150,0,0,145.5,4,0,1.0,0
497,Electronics,21154.0,21.5,Prepaid_Card,176,2,0,455.5,5,0,1.0,0
498,Home,3309.0,29.7,Prepaid_Card,459,11,2,456.4,6,0,5.0,0
499,Electronics,11336.0,19.4,COD,937,22,4,237.3,4,1,,0
500,Electronics,10751.0,43.0,Prepaid_Card,42,0,0,280.5,7,0,2.0,0
501,Footwear,3444.0,33.6,Wallet,1518,34,7,349.1,3,0,3.0,0
502,Footwear,821.0,23.2,COD,1251,29,6,415.3,3,0,3.0,1
503,Beauty,720.0,39.2,Prepaid_Card,174,6,1,265.8,2,1,5.0,0
504,Electronics,40002.0,0.0,Prepaid_UPI,601,13,3,415.4,1,0,5.0,0
505,Electronics,26469.0,20.7,Prepaid_UPI,309,8,1,60.6,1,1,2.0,0
506,Footwear,686.0,24.1,COD,85,4,0,219.2,6,0,5.0,0
507,Apparel,1668.0,31.0,Wallet,204,6,1,344.6,7,1,,1
508,Footwear,2527.0,0.0,COD,60,3,1,302.4,2,1,1.0,1
509,Electronics,38628.0,18.1,Prepaid_Card,215,5,1,536.0,7,0,3.0,0
510,Apparel,1628.0,28.0,Prepaid_Card,283,6,0,144.6,1,1,1.0,0
511,Apparel,408.0,29.2,Prepaid_UPI,16,1,0,137.0,2,0,,0
512,Footwear,1323.0,39.8,COD,886,18,3,572.6,3,0,,0
513,Apparel,864.0,33.4,COD,234,7,0,90.9,7,0,4.0,0
514,Apparel,1664.0,21.1,Prepaid_UPI,341,5,0,380.3,8,0,2.0,0
515,Electronics,23508.0,32.1,COD,412,8,1,358.5,3,1,,0
516,Apparel,1745.0,19.0,Prepaid_Card,726,16,1,184.4,4,1,2.0,1
517,Apparel,1323.0,24.2,Prepaid_UPI,164,5,0,563.1,7,1,1.0,0
518,Footwear,1810.0,33.9,Prepaid_Card,706,17,4,245.5,9,1,4.0,0
519,Apparel,587.0,21.3,COD,172,7,0,259.8,7,0,3.0,0
520,Footwear,1310.0,27.4,COD,511,12,2,146.8,2,1,1.0,0
521,Footwear,2103.0,36.4,Wallet,28,0,0,159.8,6,0,2.0,0
522,Electronics,25354.0,32.7,Prepaid_Card,690,15,5,132.1,3,1,2.0,0
523,Apparel,2090.0,40.5,COD,267,5,1,330.6,8,1,,1
524,Home,2146.0,56.9,COD,70,3,0,322.8,6,0,,1
525,Apparel,1599.0,32.5,COD,1425,30,2,58.8,2,1,,0
526,Electronics,7882.0,15.1,Wallet,364,8,2,441.7,7,1,1.0,0
527,Beauty,1827.0,29.7,COD,208,8,2,229.2,6,0,5.0,0
528,Beauty,177.0,29.0,COD,211,5,0,88.6,5,1,2.0,0
529,Footwear,3124.0,31.2,Prepaid_Card,113,0,0,541.8,5,0,5.0,0
530,Apparel,694.0,44.4,COD,182,3,0,202.6,3,0,3.0,0
531,Home,1688.0,0.0,COD,189,0,0,202.0,6,1,4.0,0
532,Home,4604.0,44.7,Wallet,25,0,0,239.1,9,0,3.0,0
533,Electronics,17643.0,49.8,Prepaid_UPI,427,13,2,420.3,9,0,3.0,0
534,Home,3929.0,30.5,COD,9,0,0,182.5,4,0,4.0,0
535,Apparel,956.0,30.9,Prepaid_Card,136,0,0,487.9,1,0,1.0,0
536,Apparel,2116.0,18.4,COD,328,6,0,132.0,3,0,2.0,0
537,Electronics,13931.0,22.1,COD,714,18,1,194.5,5,0,,1
538,Apparel,1376.0,32.5,Prepaid_Card,86,5,1,47.3,5,0,3.0,0
539,Apparel,1938.0,31.5,Prepaid_Card,523,13,3,205.3,6,1,3.0,0
540,Footwear,3157.0,32.8,Prepaid_UPI,773,15,1,102.2,6,1,5.0,0
541,Beauty,909.0,31.4,Prepaid_UPI,917,20,1,114.6,6,0,1.0,0
542,Home,4554.0,35.5,COD,1418,35,1,105.4,3,0,4.0,0
543,Footwear,832.0,33.8,Wallet,56,1,0,244.3,3,1,4.0,1
544,Beauty,1432.0,6.6,Prepaid_Card,4,0,0,239.9,2,0,3.0,0
545,Apparel,1177.0,34.5,COD,1062,24,3,374.4,5,0,5.0,0
546,Electronics,34397.0,49.9,Prepaid_UPI,140,0,0,198.5,6,1,4.0,1
547,Electronics,38338.0,21.6,COD,1847,43,2,334.8,7,0,2.0,0
548,Apparel,759.0,44.5,Prepaid_Card,466,12,1,261.4,1,1,2.0,1
549,Footwear,826.0,8.2,Prepaid_UPI,1215,23,4,171.6,6,1,4.0,0
550,Electronics,18306.0,21.6,COD,339,5,1,429.9,2,0,5.0,0
551,Electronics,24596.0,12.4,Prepaid_UPI,809,16,1,153.9,6,1,2.0,0
552,Apparel,1078.0,42.7,COD,164,5,2,78.8,2,1,4.0,1
553,Apparel,1531.0,46.6,Prepaid_UPI,432,8,2,51.0,6,0,1.0,0
554,Beauty,1338.0,20.5,COD,513,12,1,178.2,3,1,,0
555,Apparel,2086.0,39.6,COD,9,0,0,218.8,3,1,2.0,1
556,Apparel,1137.0,46.8,COD,109,3,0,220.9,6,0,4.0,0
557,Apparel,548.0,21.5,Prepaid_UPI,1492,34,2,47.0,3,1,4.0,0
558,Electronics,14425.0,23.9,COD,700,16,0,300.2,7,1,,0
559,Home,4965.0,33.0,Prepaid_UPI,173,4,0,197.2,6,0,4.0,0
560,Electronics,12414.0,9.4,COD,91,3,1,361.8,4,1,1.0,0
561,Apparel,884.0,23.7,Prepaid_Card,26,1,0,243.3,4,0,2.0,0
562,Apparel,1011.0,54.1,COD,352,7,0,328.0,7,0,3.0,1
563,Footwear,3485.0,14.5,COD,8,0,0,94.9,6,0,3.0,0
564,Home,7539.0,34.8,Wallet,2,4,0,362.4,8,0,4.0,1
565,Home,2998.0,29.9,Prepaid_Card,578,12,2,287.1,1,0,2.0,1
566,Home,1805.0,19.5,Prepaid_UPI,110,5,1,157.2,4,1,5.0,0
567,Footwear,2183.0,25.3,Prepaid_Card,59,0,0,534.2,3,1,4.0,0
568,Apparel,1033.0,48.3,Prepaid_Card,136,5,1,747.6,6,1,3.0,0
569,Electronics,44563.0,30.3,Prepaid_Card,122,6,2,159.8,2,0,4.0,0
570,Electronics,21517.0,32.6,Prepaid_UPI,126,2,1,378.6,3,1,2.0,0
571,Electronics,30953.0,46.0,Prepaid_UPI,26,0,0,233.7,5,1,,0
572,Footwear,4155.0,17.7,Prepaid_Card,45,0,0,320.1,1,1,3.0,0
573,Electronics,28753.0,6.3,Prepaid_Card,217,5,1,272.4,1,1,1.0,0
574,Footwear,1498.0,48.5,Prepaid_Card,218,5,0,371.6,4,1,2.0,0
575,Footwear,2930.0,24.0,Prepaid_Card,132,3,0,58.6,10,0,5.0,1
576,Electronics,18802.0,35.4,Prepaid_Card,1207,26,1,314.3,5,1,4.0,0
577,Beauty,1143.0,10.6,Prepaid_Card,1123,29,2,281.2,4,0,5.0,0
578,Home,7841.0,27.8,Prepaid_UPI,74,1,0,250.0,5,0,4.0,0
579,Footwear,1614.0,5.5,Wallet,798,16,2,460.8,6,0,1.0,0
580,Electronics,21739.0,23.0,Wallet,751,18,2,117.1,4,1,1.0,0
581,Electronics,8202.0,12.3,Prepaid_UPI,526,13,2,360.8,3,0,2.0,0
582,Electronics,9020.0,8.8,Prepaid_Card,857,22,5,148.7,1,0,,0
583,Apparel,1486.0,17.5,Prepaid_UPI,245,9,1,176.1,6,0,5.0,1
584,Electronics,34094.0,0.0,COD,277,7,0,159.5,3,0,,0
585,Beauty,1646.0,4.6,Prepaid_Card,724,16,1,247.6,6,0,5.0,1
586,Home,2835.0,33.7,COD,543,8,0,364.3,7,0,5.0,0
587,Apparel,507.0,27.2,COD,112,1,0,234.6,4,1,,1
588,Electronics,21798.0,5.9,Wallet,30,1,0,398.5,1,1,2.0,0
589,Apparel,1308.0,30.2,Prepaid_UPI,106,0,0,190.7,4,0,3.0,0
590,Apparel,1787.0,8.8,Prepaid_Card,9,0,0,84.5,4,0,4.0,0
591,Beauty,1655.0,32.8,COD,302,7,1,271.0,6,1,4.0,0
592,Electronics,39361.0,20.3,Prepaid_UPI,356,9,0,210.5,3,0,3.0,0
593,Apparel,1809.0,17.1,Prepaid_Card,503,11,1,527.1,3,0,1.0,0
594,Home,3117.0,20.6,Prepaid_UPI,94,4,0,127.1,4,0,2.0,0
595,Apparel,1538.0,60.4,Wallet,878,21,2,297.6,5,0,3.0,1
596,Apparel,1745.0,10.6,COD,908,22,2,235.3,6,1,4.0,0
597,Home,7668.0,25.4,COD,183,8,1,89.8,10,0,,0
598,Home,3552.0,33.7,COD,983,27,2,69.6,9,1,5.0,1
599,Beauty,1673.0,7.6,COD,348,9,2,72.9,4,0,4.0,0
600,Home,3324.0,0.0,COD,817,17,1,363.9,3,0,2.0,0
601,Electronics,33517.0,13.0,COD,673,15,2,231.4,3,1,4.0,0
602,Footwear,4148.0,33.4,COD,2,3,0,323.6,2,1,3.0,0
603,Beauty,2310.0,16.9,COD,270,4,1,332.7,5,1,2.0,0
604,Footwear,1128.0,18.5,COD,187,7,1,51.7,2,0,,0
605,Beauty,630.0,35.7,Prepaid_UPI,95,2,0,575.6,2,1,4.0,0
606,Footwear,3520.0,9.9,COD,40,1,0,412.6,2,1,4.0,0
607,Footwear,3024.0,20.7,Prepaid_UPI,1326,28,2,230.0,6,0,1.0,0
608,Apparel,2029.0,0.0,COD,289,4,0,311.2,4,0,,0
609,Footwear,1755.0,26.8,COD,146,3,0,108.9,2,0,3.0,0
610,Electronics,38343.0,25.4,COD,780,20,1,95.6,6,1,,0
611,Home,5565.0,33.9,Prepaid_UPI,59,0,0,213.5,7,1,4.0,0
612,Home,1805.0,4.8,COD,1199,30,4,153.2,3,0,,0
613,Beauty,447.0,19.1,Prepaid_Card,165,3,0,240.3,3,0,,0
614,Beauty,1801.0,2.8,COD,15,0,0,177.5,3,1,4.0,0
615,Apparel,685.0,18.3,Wallet,81,2,0,394.7,5,0,3.0,0
616,Footwear,3677.0,44.2,COD,56,3,0,306.8,7,1,1.0,1
617,Footwear,2728.0,17.2,COD,1137,26,1,159.2,5,1,3.0,1
618,Electronics,22087.0,1.5,Prepaid_UPI,688,16,3,334.9,2,1,3.0,1
619,Apparel,896.0,11.8,COD,97,5,0,111.3,7,1,1.0,0
620,Apparel,2171.0,0.0,COD,106,3,0,226.5,4,0,5.0,0
621,Footwear,3389.0,2.6,Prepaid_UPI,826,17,2,400.1,4,1,4.0,0
622,Electronics,35279.0,32.1,COD,21,0,0,59.2,5,1,3.0,0
623,Beauty,1956.0,0.3,COD,310,9,4,472.5,7,0,4.0,1
624,Electronics,26780.0,26.7,Prepaid_Card,351,7,1,182.2,2,1,4.0,0
625,Beauty,2358.0,22.4,COD,2,0,0,404.5,2,0,3.0,0
626,Electronics,26771.0,14.0,Wallet,419,11,1,182.4,4,0,3.0,1
627,Footwear,2580.0,25.4,Prepaid_Card,11,4,1,78.1,4,0,3.0,0
628,Apparel,893.0,7.9,Prepaid_Card,531,12,1,164.5,6,0,2.0,1
629,Home,2469.0,34.6,COD,249,5,2,447.9,7,1,3.0,1
630,Footwear,3448.0,11.5,Prepaid_UPI,187,4,1,259.1,3,1,1.0,0
631,Beauty,937.0,16.2,Prepaid_UPI,215,4,1,409.5,5,1,1.0,0
632,Footwear,3415.0,14.4,COD,971,21,8,185.7,6,0,2.0,1
633,Apparel,2115.0,32.3,Prepaid_UPI,145,3,0,139.8,6,0,1.0,0
634,Electronics,20442.0,30.2,Prepaid_Card,19,2,0,395.3,1,1,4.0,0
635,Apparel,575.0,0.0,Prepaid_UPI,2105,47,7,229.3,6,0,1.0,0
636,Apparel,1600.0,25.8,COD,36,4,1,283.6,3,1,2.0,1
637,Home,373.0,0.0,COD,85,2,0,297.0,6,0,,0
638,Home,6360.0,16.9,Prepaid_UPI,72,1,0,56.1,2,0,3.0,0
639,Footwear,2603.0,20.4,Prepaid_UPI,332,10,0,342.5,5,0,1.0,0
640,Footwear,2459.0,16.7,COD,103,2,0,112.2,4,1,5.0,1
641,Footwear,2778.0,29.5,COD,270,6,1,69.0,9,1,,0
642,Footwear,2566.0,32.8,Prepaid_UPI,497,11,0,169.2,3,1,,0
643,Apparel,983.0,10.4,COD,141,6,3,208.0,2,0,1.0,0
644,Apparel,907.0,9.9,COD,410,10,1,500.8,8,1,1.0,0
645,Home,3498.0,21.5,Prepaid_Card,619,16,0,353.7,6,0,1.0,0
646,Footwear,4080.0,0.0,COD,64,1,0,65.8,5,0,,1
647,Apparel,644.0,14.8,COD,573,15,0,281.9,3,0,4.0,0
648,Electronics,15425.0,42.2,COD,21,1,0,227.8,2,1,1.0,0
649,Home,1781.0,0.0,Wallet,220,7,0,124.9,3,0,3.0,0
650,Apparel,1169.0,16.9,COD,84,4,1,331.7,3,1,2.0,1
651,Electronics,7047.0,13.1,Prepaid_UPI,43,0,0,499.4,3,0,1.0,0
652,Footwear,3543.0,52.1,Wallet,113,3,1,241.4,3,1,3.0,0
653,Home,1097.0,13.9,Prepaid_UPI,288,8,2,184.7,3,0,5.0,0
654,Apparel,1597.0,14.8,Prepaid_Card,389,11,1,249.4,7,1,5.0,1
655,Footwear,1571.0,6.5,Prepaid_Card,503,14,2,282.5,1,0,1.0,0
656,Electronics,21882.0,22.1,COD,1054,24,3,654.1,5,0,3.0,0
657,Footwear,1300.0,26.1,Prepaid_Card,304,10,0,147.6,5,1,3.0,0
658,Apparel,1714.0,8.7,Wallet,209,3,0,151.8,4,0,1.0,0
659,Home,7602.0,36.8,Prepaid_UPI,1246,25,1,389.8,6,1,3.0,0
660,Electronics,10912.0,26.1,Prepaid_Card,127,2,0,173.9,5,0,3.0,0
661,Apparel,2116.0,34.8,COD,102,5,0,53.1,5,0,,0
662,Footwear,1801.0,17.1,Prepaid_UPI,297,4,1,502.9,7,1,2.0,0
663,Apparel,1404.0,25.6,COD,163,1,0,487.5,1,0,5.0,1
664,Apparel,1663.0,18.8,Prepaid_UPI,26,0,0,100.1,9,1,1.0,0
665,Electronics,9928.0,43.9,COD,71,3,0,241.8,7,1,1.0,0
666,Home,3725.0,23.7,Prepaid_UPI,403,6,0,68.0,8,0,3.0,1
667,Footwear,771.0,22.1,Prepaid_UPI,525,13,2,370.2,2,1,5.0,0
668,Beauty,1788.0,15.1,Prepaid_Card,283,6,2,360.6,5,1,4.0,0
669,Apparel,1150.0,14.3,COD,5,0,0,32.6,5,1,4.0,0
